,0,1
0,59.816278572954495,1597.3387859736931
1,19.837031159398176,1861.9342631305888
2,4.8829615161595505,2156.4378795739617
3,34.7911008026368,2411.2674336985383
4,19.837031159398176,2615.7414471877196
5,-10.071108127079073,2725.6080813013095
6,44.86220892971587,2885.525070955535
7,44.86220892971587,2955.412457655568
8,44.86220892971587,3085.1161229285563
9,4.8829615161595505,3150.1205481124302
10,39.67406231879635,3199.8657185583056
11,14.954069643238624,3254.799035615101
12,19.837031159398176,3274.941251869259
13,34.7911008026368,3299.6612445448163
14,9.765923032319101,3304.8493911557357
15,24.719992675557727,3319.803460798975
16,19.837031159398176,3304.8493911557357
17,39.67406231879635,3324.686422315134
18,-15.259254737998596,3304.8493911557357
19,44.86220892971587,3289.895321512497
20,-10.071108127079073,3284.7071749015777
21,29.908139286477248,3294.778283028657
22,49.745170445875424,3344.8286385692923
23,24.719992675557727,3284.7071749015777
24,39.67406231879635,3284.7071749015777
25,-5.188146610919523,3339.640491958373
26,34.7911008026368,3284.7071749015777
27,29.908139286477248,3264.8701437421796
28,9.765923032319101,3299.6612445448163
29,34.7911008026368,3304.8493911557357
30,34.7911008026368,3339.640491958373
31,29.908139286477248,3279.8242133854183
32,19.837031159398176,3324.686422315134
33,19.837031159398176,3279.8242133854183
34,9.765923032319101,3319.803460798975
35,4.8829615161595505,3339.640491958373
36,39.67406231879635,3284.7071749015777
37,39.67406231879635,3329.8745689260536
38,24.719992675557727,3299.6612445448163
39,34.7911008026368,3289.895321512497
40,24.719992675557727,3299.6612445448163
41,29.908139286477248,3309.732352671895
42,29.908139286477248,3304.8493911557357
43,24.719992675557727,3309.732352671895
44,0.0,3354.5945616016115
45,24.719992675557727,3319.803460798975
46,29.908139286477248,3294.778283028657
47,-10.071108127079073,3279.8242133854183
48,34.7911008026368,3284.7071749015777
49,24.719992675557727,3319.803460798975
50,74.77034821619313,3314.6153141880554
51,4.8829615161595505,3324.686422315134
52,34.7911008026368,3309.732352671895
53,34.7911008026368,3299.6612445448163
54,24.719992675557727,3289.895321512497
55,19.837031159398176,3264.8701437421796
56,29.908139286477248,3324.686422315134
57,29.908139286477248,3329.8745689260536
58,49.745170445875424,3304.8493911557357
59,29.908139286477248,3289.895321512497
60,49.745170445875424,3344.8286385692923
61,14.954069643238624,3299.6612445448163
62,14.954069643238624,3304.8493911557357
63,29.908139286477248,3319.803460798975
64,29.908139286477248,3299.6612445448163
65,4.8829615161595505,3289.895321512497
66,14.954069643238624,3299.6612445448163
67,14.954069643238624,3309.732352671895
68,24.719992675557727,3319.803460798975
69,39.67406231879635,3269.753105258339
70,59.816278572954495,3324.686422315134
71,19.837031159398176,3319.803460798975
72,49.745170445875424,3344.8286385692923
73,29.908139286477248,3339.640491958373
74,-10.071108127079073,3319.803460798975
75,-10.071108127079073,3334.7575304422135
76,34.7911008026368,3334.7575304422135
77,-15.259254737998596,3319.803460798975
78,14.954069643238624,3324.686422315134
79,14.954069643238624,3324.686422315134
80,44.86220892971587,3349.711600085452
81,29.908139286477248,3299.6612445448163
82,9.765923032319101,3294.778283028657
83,4.8829615161595505,3309.732352671895
84,9.765923032319101,3339.640491958373
85,-10.071108127079073,3339.640491958373
86,49.745170445875424,3314.6153141880554
87,24.719992675557727,3304.8493911557357
88,19.837031159398176,3284.7071749015777
89,4.8829615161595505,3359.782708212531
90,0.0,3324.686422315134
91,-10.071108127079073,3324.686422315134
92,19.837031159398176,3314.6153141880554
93,34.7911008026368,3309.732352671895
94,14.954069643238624,3359.782708212531
95,4.8829615161595505,3289.895321512497
96,19.837031159398176,3349.711600085452
97,54.62813196203498,3309.732352671895
98,14.954069643238624,3294.778283028657
99,34.7911008026368,3299.6612445448163
100,24.719992675557727,3334.7575304422135
101,-20.142216254158146,3339.640491958373
102,49.745170445875424,3334.7575304422135
103,14.954069643238624,3329.8745689260536
104,24.719992675557727,3314.6153141880554
105,24.719992675557727,3299.6612445448163
106,24.719992675557727,3339.640491958373
107,4.8829615161595505,3339.640491958373
108,24.719992675557727,3299.6612445448163
109,49.745170445875424,3269.753105258339
110,39.67406231879635,3344.8286385692923
111,34.7911008026368,3299.6612445448163
112,14.954069643238624,3314.6153141880554
113,14.954069643238624,3299.6612445448163
114,-5.188146610919523,3334.7575304422135
115,19.837031159398176,3309.732352671895
116,14.954069643238624,3314.6153141880554
117,34.7911008026368,3334.7575304422135
118,29.908139286477248,3344.8286385692923
119,19.837031159398176,3334.7575304422135
120,39.67406231879635,3344.8286385692923
121,69.5822016052736,3319.803460798975
122,44.86220892971587,3314.6153141880554
123,14.954069643238624,3329.8745689260536
124,14.954069643238624,3324.686422315134
125,59.816278572954495,3284.7071749015777
126,-20.142216254158146,3324.686422315134
127,9.765923032319101,3329.8745689260536
128,-25.025177770317697,3304.8493911557357
129,34.7911008026368,3309.732352671895
130,4.8829615161595505,3309.732352671895
131,-25.025177770317697,3319.803460798975
132,14.954069643238624,3339.640491958373
133,39.67406231879635,3299.6612445448163
134,29.908139286477248,3304.8493911557357
135,29.908139286477248,3299.6612445448163
136,24.719992675557727,3314.6153141880554
137,49.745170445875424,3319.803460798975
138,4.8829615161595505,3284.7071749015777
139,24.719992675557727,3319.803460798975
140,-30.21332438123722,3334.7575304422135
141,-10.071108127079073,3339.640491958373
142,0.0,3319.803460798975
143,4.8829615161595505,3354.5945616016115
144,24.719992675557727,3339.640491958373
145,-10.071108127079073,3299.6612445448163
146,39.67406231879635,3304.8493911557357
147,19.837031159398176,3359.782708212531
148,9.765923032319101,3354.5945616016115
149,29.908139286477248,3319.803460798975
150,39.67406231879635,3324.686422315134
151,34.7911008026368,3309.732352671895
152,29.908139286477248,3314.6153141880554
153,39.67406231879635,3299.6612445448163
154,-5.188146610919523,3329.8745689260536
155,14.954069643238624,3349.711600085452
156,14.954069643238624,3294.778283028657
157,4.8829615161595505,3319.803460798975
158,34.7911008026368,3349.711600085452
159,19.837031159398176,3319.803460798975
160,14.954069643238624,3334.7575304422135
161,29.908139286477248,3339.640491958373
162,14.954069643238624,3284.7071749015777
163,0.0,3319.803460798975
164,-20.142216254158146,3334.7575304422135
165,39.67406231879635,3319.803460798975
166,54.62813196203498,3324.686422315134
167,34.7911008026368,3309.732352671895
168,14.954069643238624,3334.7575304422135
169,-15.259254737998596,3334.7575304422135
170,14.954069643238624,3339.640491958373
171,0.0,3319.803460798975
172,19.837031159398176,3359.782708212531
173,39.67406231879635,3329.8745689260536
174,0.0,3324.686422315134
175,24.719992675557727,3344.8286385692923
176,34.7911008026368,3314.6153141880554
177,19.837031159398176,3304.8493911557357
178,9.765923032319101,3354.5945616016115
179,34.7911008026368,3334.7575304422135
180,9.765923032319101,3324.686422315134
181,29.908139286477248,3314.6153141880554
182,19.837031159398176,3329.8745689260536
183,34.7911008026368,3309.732352671895
184,14.954069643238624,3314.6153141880554
185,34.7911008026368,3309.732352671895
186,14.954069643238624,3324.686422315134
187,-15.259254737998596,3289.895321512497
188,39.67406231879635,3314.6153141880554
189,19.837031159398176,3309.732352671895
190,-5.188146610919523,3334.7575304422135
191,24.719992675557727,3324.686422315134
192,24.719992675557727,3314.6153141880554
193,-10.071108127079073,3279.8242133854183
194,9.765923032319101,3329.8745689260536
195,-5.188146610919523,3319.803460798975
196,24.719992675557727,3309.732352671895
197,14.954069643238624,3309.732352671895
198,14.954069643238624,3314.6153141880554
199,24.719992675557727,3314.6153141880554
200,19.837031159398176,3304.8493911557357
201,39.67406231879635,3319.803460798975
202,0.0,3314.6153141880554
203,64.69924008911404,3334.7575304422135
204,24.719992675557727,3309.732352671895
205,9.765923032319101,3339.640491958373
206,19.837031159398176,3304.8493911557357
207,24.719992675557727,3359.782708212531
208,14.954069643238624,3329.8745689260536
209,0.0,3339.640491958373
210,0.0,3304.8493911557357
211,44.86220892971587,3344.8286385692923
212,54.62813196203498,3354.5945616016115
213,34.7911008026368,3319.803460798975
214,29.908139286477248,3299.6612445448163
215,29.908139286477248,3319.803460798975
216,29.908139286477248,3304.8493911557357
217,14.954069643238624,3309.732352671895
218,19.837031159398176,3329.8745689260536
219,49.745170445875424,3334.7575304422135
220,39.67406231879635,3334.7575304422135
221,69.5822016052736,3299.6612445448163
222,14.954069643238624,3349.711600085452
223,54.62813196203498,3329.8745689260536
224,39.67406231879635,3314.6153141880554
225,4.8829615161595505,3329.8745689260536
226,34.7911008026368,3344.8286385692923
227,29.908139286477248,3339.640491958373
228,4.8829615161595505,3354.5945616016115
229,39.67406231879635,3279.8242133854183
230,34.7911008026368,3354.5945616016115
231,14.954069643238624,3334.7575304422135
232,74.77034821619313,3314.6153141880554
233,-15.259254737998596,3289.895321512497
234,39.67406231879635,3344.8286385692923
235,24.719992675557727,3309.732352671895
236,-5.188146610919523,3334.7575304422135
237,19.837031159398176,3309.732352671895
238,24.719992675557727,3329.8745689260536
239,9.765923032319101,3319.803460798975
240,29.908139286477248,3314.6153141880554
241,-10.071108127079073,3339.640491958373
242,29.908139286477248,3329.8745689260536
243,24.719992675557727,3319.803460798975
244,0.0,3284.7071749015777
245,24.719992675557727,3319.803460798975
246,29.908139286477248,3324.686422315134
247,29.908139286477248,3339.640491958373
248,19.837031159398176,3309.732352671895
249,14.954069643238624,3329.8745689260536
250,29.908139286477248,3324.686422315134
251,9.765923032319101,3319.803460798975
252,34.7911008026368,3319.803460798975
253,19.837031159398176,3319.803460798975
254,0.0,3359.782708212531
255,19.837031159398176,3354.5945616016115
256,24.719992675557727,3314.6153141880554
257,14.954069643238624,3334.7575304422135
258,14.954069643238624,3314.6153141880554
259,29.908139286477248,3299.6612445448163
260,4.8829615161595505,3319.803460798975
261,4.8829615161595505,3304.8493911557357
262,34.7911008026368,3284.7071749015777
263,29.908139286477248,3339.640491958373
264,0.0,3349.711600085452
265,4.8829615161595505,3314.6153141880554
266,49.745170445875424,3324.686422315134
267,24.719992675557727,3319.803460798975
268,34.7911008026368,3344.8286385692923
269,14.954069643238624,3349.711600085452
270,29.908139286477248,3304.8493911557357
271,29.908139286477248,3329.8745689260536
272,19.837031159398176,3304.8493911557357
273,49.745170445875424,3319.803460798975
274,34.7911008026368,3344.8286385692923
275,39.67406231879635,3299.6612445448163
276,0.0,3324.686422315134
277,-10.071108127079073,3319.803460798975
278,9.765923032319101,3289.895321512497
279,0.0,3269.753105258339
280,29.908139286477248,3294.778283028657
281,29.908139286477248,3319.803460798975
282,34.7911008026368,3329.8745689260536
283,0.0,3289.895321512497
284,34.7911008026368,3329.8745689260536
285,19.837031159398176,3289.895321512497
286,24.719992675557727,3329.8745689260536
287,34.7911008026368,3324.686422315134
288,34.7911008026368,3304.8493911557357
289,4.8829615161595505,3324.686422315134
290,24.719992675557727,3354.5945616016115
291,34.7911008026368,3279.8242133854183
292,19.837031159398176,3329.8745689260536
293,24.719992675557727,3319.803460798975
294,9.765923032319101,3324.686422315134
295,39.67406231879635,3329.8745689260536
296,14.954069643238624,3319.803460798975
297,-30.21332438123722,3329.8745689260536
298,9.765923032319101,3334.7575304422135
299,39.67406231879635,3334.7575304422135
300,19.837031159398176,3284.7071749015777
301,9.765923032319101,3359.782708212531
302,34.7911008026368,3334.7575304422135
303,0.0,3329.8745689260536
304,34.7911008026368,3304.8493911557357
305,0.0,3304.8493911557357
306,29.908139286477248,3289.895321512497
307,0.0,3314.6153141880554
308,69.5822016052736,3339.640491958373
309,59.816278572954495,3349.711600085452
310,14.954069643238624,3319.803460798975
311,24.719992675557727,3339.640491958373
312,14.954069643238624,3294.778283028657
313,19.837031159398176,3329.8745689260536
314,39.67406231879635,3324.686422315134
315,-10.071108127079073,3309.732352671895
316,-35.09628589739677,3344.8286385692923
317,34.7911008026368,3354.5945616016115
318,29.908139286477248,3314.6153141880554
319,24.719992675557727,3329.8745689260536
320,-15.259254737998596,3354.5945616016115
321,-35.09628589739677,3329.8745689260536
322,49.745170445875424,3359.782708212531
323,-15.259254737998596,3344.8286385692923
324,4.8829615161595505,3294.778283028657
325,59.816278572954495,3339.640491958373
326,44.86220892971587,3284.7071749015777
327,24.719992675557727,3339.640491958373
328,49.745170445875424,3324.686422315134
329,9.765923032319101,3339.640491958373
330,44.86220892971587,3324.686422315134
331,34.7911008026368,3354.5945616016115
332,54.62813196203498,3319.803460798975
333,24.719992675557727,3354.5945616016115
334,-20.142216254158146,3314.6153141880554
335,59.816278572954495,3339.640491958373
336,-5.188146610919523,3309.732352671895
337,19.837031159398176,3339.640491958373
338,34.7911008026368,3359.782708212531
339,0.0,3319.803460798975
340,0.0,3324.686422315134
341,19.837031159398176,3344.8286385692923
342,14.954069643238624,3309.732352671895
343,49.745170445875424,3339.640491958373
344,54.62813196203498,3319.803460798975
345,49.745170445875424,3344.8286385692923
346,34.7911008026368,3294.778283028657
347,29.908139286477248,3329.8745689260536
348,9.765923032319101,3314.6153141880554
349,4.8829615161595505,3319.803460798975
350,0.0,3309.732352671895
351,59.816278572954495,3304.8493911557357
352,29.908139286477248,3314.6153141880554
353,19.837031159398176,3329.8745689260536
354,-5.188146610919523,3314.6153141880554
355,34.7911008026368,3329.8745689260536
356,29.908139286477248,3354.5945616016115
357,34.7911008026368,3299.6612445448163
358,14.954069643238624,3324.686422315134
359,24.719992675557727,3299.6612445448163
360,0.0,3319.803460798975
361,29.908139286477248,3329.8745689260536
362,24.719992675557727,3319.803460798975
363,34.7911008026368,3339.640491958373
364,0.0,3304.8493911557357
365,24.719992675557727,3319.803460798975
366,39.67406231879635,3324.686422315134
367,9.765923032319101,3339.640491958373
368,39.67406231879635,3294.778283028657
369,24.719992675557727,3319.803460798975
370,44.86220892971587,3284.7071749015777
371,54.62813196203498,3324.686422315134
372,19.837031159398176,3294.778283028657
373,64.69924008911404,3319.803460798975
374,4.8829615161595505,3304.8493911557357
375,29.908139286477248,3299.6612445448163
376,39.67406231879635,3304.8493911557357
